,Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,BsmtFin_SF_1,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_Qual,Fireplaces,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Mo_Sold,Year_Sold,MS_SubClass_b'Duplex_All_Styles_and_Ages',MS_SubClass_b'One_Story_1945_and_Older',MS_SubClass_b'One_Story_1946_and_Newer_All_Styles',MS_SubClass_b'One_Story_PUD_1946_and_Newer',MS_SubClass_b'One_Story_with_Finished_Attic_All_Ages',MS_SubClass_b'One_and_Half_Story_Finished_All_Ages',MS_SubClass_b'One_and_Half_Story_PUD_All_Ages',MS_SubClass_b'One_and_Half_Story_Unfinished_All_Ages',MS_SubClass_b'PUD_Multilevel_Split_Level_Foyer',MS_SubClass_b'Split_Foyer',MS_SubClass_b'Split_or_Multilevel',MS_SubClass_b'Two_Family_conversion_All_Styles_and_Ages',MS_SubClass_b'Two_Story_1945_and_Older',MS_SubClass_b'Two_Story_1946_and_Newer',MS_SubClass_b'Two_Story_PUD_1946_and_Newer',MS_SubClass_b'Two_and_Half_Story_All_Ages',MS_Zoning_b'A_agr',MS_Zoning_b'C_all',MS_Zoning_b'Floating_Village_Residential',MS_Zoning_b'I_all',MS_Zoning_b'Residential_High_Density',MS_Zoning_b'Residential_Low_Density',MS_Zoning_b'Residential_Medium_Density',Lot_Shape_b'Irregular',Lot_Shape_b'Moderately_Irregular',Lot_Shape_b'Regular',Lot_Shape_b'Slightly_Irregular',Land_Contour_b'Bnk',Land_Contour_b'HLS',Land_Contour_b'Low',Land_Contour_b'Lvl',Lot_Config_b'Corner',Lot_Config_b'CulDSac',Lot_Config_b'FR2',Lot_Config_b'FR3',Lot_Config_b'Inside',Neighborhood_b'Bloomington_Heights',Neighborhood_b'Blueste',Neighborhood_b'Briardale',Neighborhood_b'Brookside',Neighborhood_b'Clear_Creek',Neighborhood_b'College_Creek',Neighborhood_b'Crawford',Neighborhood_b'Edwards',Neighborhood_b'Gilbert',Neighborhood_b'Green_Hills',Neighborhood_b'Greens',Neighborhood_b'Iowa_DOT_and_Rail_Road',Neighborhood_b'Landmark',Neighborhood_b'Meadow_Village',Neighborhood_b'Mitchell',Neighborhood_b'North_Ames',Neighborhood_b'Northpark_Villa',Neighborhood_b'Northridge',Neighborhood_b'Northridge_Heights',Neighborhood_b'Northwest_Ames',Neighborhood_b'Old_Town',Neighborhood_b'Sawyer',Neighborhood_b'Sawyer_West',Neighborhood_b'Somerset',Neighborhood_b'South_and_West_of_Iowa_State_University',Neighborhood_b'Stone_Brook',Neighborhood_b'Timberland',Neighborhood_b'Veenker',Condition_1_b'Artery',Condition_1_b'Feedr',Condition_1_b'Norm',Condition_1_b'PosA',Condition_1_b'PosN',Condition_1_b'RRAe',Condition_1_b'RRAn',Condition_1_b'RRNe',Condition_1_b'RRNn',Bldg_Type_b'Duplex',Bldg_Type_b'OneFam',Bldg_Type_b'Twnhs',Bldg_Type_b'TwnhsE',Bldg_Type_b'TwoFmCon',House_Style_b'One_Story',House_Style_b'One_and_Half_Fin',House_Style_b'One_and_Half_Unf',House_Style_b'SFoyer',House_Style_b'SLvl',House_Style_b'Two_Story',House_Style_b'Two_and_Half_Fin',House_Style_b'Two_and_Half_Unf',Roof_Style_b'Flat',Roof_Style_b'Gable',Roof_Style_b'Gambrel',Roof_Style_b'Hip',Roof_Style_b'Mansard',Roof_Style_b'Shed',Exterior_1st_b'AsbShng',Exterior_1st_b'AsphShn',Exterior_1st_b'BrkComm',Exterior_1st_b'BrkFace',Exterior_1st_b'CBlock',Exterior_1st_b'CemntBd',Exterior_1st_b'HdBoard',Exterior_1st_b'ImStucc',Exterior_1st_b'MetalSd',Exterior_1st_b'Plywood',Exterior_1st_b'PreCast',Exterior_1st_b'Stone',Exterior_1st_b'Stucco',Exterior_1st_b'VinylSd',Exterior_1st_b'Wd Sdng',Exterior_1st_b'WdShing',Exterior_2nd_b'AsbShng',Exterior_2nd_b'AsphShn',Exterior_2nd_b'Brk Cmn',Exterior_2nd_b'BrkFace',Exterior_2nd_b'CBlock',Exterior_2nd_b'CmentBd',Exterior_2nd_b'HdBoard',Exterior_2nd_b'ImStucc',Exterior_2nd_b'MetalSd',Exterior_2nd_b'Other',Exterior_2nd_b'Plywood',Exterior_2nd_b'PreCast',Exterior_2nd_b'Stone',Exterior_2nd_b'Stucco',Exterior_2nd_b'VinylSd',Exterior_2nd_b'Wd Sdng',Exterior_2nd_b'Wd Shng',Mas_Vnr_Type_b'BrkCmn',Mas_Vnr_Type_b'BrkFace',Mas_Vnr_Type_b'CBlock',Mas_Vnr_Type_b'None',Mas_Vnr_Type_b'Stone',Foundation_b'BrkTil',Foundation_b'CBlock',Foundation_b'PConc',Foundation_b'Slab',Foundation_b'Stone',Foundation_b'Wood',Bsmt_Exposure_b'Av',Bsmt_Exposure_b'Gd',Bsmt_Exposure_b'Mn',Bsmt_Exposure_b'No',Bsmt_Exposure_b'No_Basement',BsmtFin_Type_1_b'ALQ',BsmtFin_Type_1_b'BLQ',BsmtFin_Type_1_b'GLQ',BsmtFin_Type_1_b'LwQ',BsmtFin_Type_1_b'No_Basement',BsmtFin_Type_1_b'Rec',BsmtFin_Type_1_b'Unf',BsmtFin_Type_2_b'ALQ',BsmtFin_Type_2_b'BLQ',BsmtFin_Type_2_b'GLQ',BsmtFin_Type_2_b'LwQ',BsmtFin_Type_2_b'No_Basement',BsmtFin_Type_2_b'Rec',BsmtFin_Type_2_b'Unf',Heating_QC_b'Excellent',Heating_QC_b'Fair',Heating_QC_b'Good',Heating_QC_b'Poor',Heating_QC_b'Typical',Fireplace_Qu_b'Excellent',Fireplace_Qu_b'Fair',Fireplace_Qu_b'Good',Fireplace_Qu_b'No_Fireplace',Fireplace_Qu_b'Poor',Fireplace_Qu_b'Typical',Garage_Type_b'Attchd',Garage_Type_b'Basment',Garage_Type_b'BuiltIn',Garage_Type_b'CarPort',Garage_Type_b'Detchd',Garage_Type_b'More_Than_Two_Types',Garage_Type_b'No_Garage',Garage_Finish_b'Fin',Garage_Finish_b'No_Garage',Garage_Finish_b'RFn',Garage_Finish_b'Unf',Fence_b'Good_Privacy',Fence_b'Good_Wood',Fence_b'Minimum_Privacy',Fence_b'Minimum_Wood_Wire',Fence_b'No_Fence',Sale_Type_b'COD',Sale_Type_b'CWD',Sale_Type_b'Con',Sale_Type_b'ConLD',Sale_Type_b'ConLI',Sale_Type_b'ConLw',Sale_Type_b'New',Sale_Type_b'Oth',Sale_Type_b'VWD',Sale_Type_b'WD ',Sale_Condition_b'Abnorml',Sale_Condition_b'AdjLand',Sale_Condition_b'Alloca',Sale_Condition_b'Family',Sale_Condition_b'Normal',Sale_Condition_b'Partial'
2735,0.0,19690.0,5,6,1966.0,1966.0,0.0,2,3,4,3,7.0,0.0,697.0,697.0,1575.0,626.0,2201.0,0.0,2.0,0.0,4.0,3,1.0,432.0,4,586.0,236.0,0.0,8.0,2006.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2736,114.0,19950.0,5,6,1928.0,1950.0,0.0,1,2,3,3,7.0,0.0,672.0,672.0,1337.0,672.0,2009.0,0.0,2.0,0.0,4.0,2,2.0,795.0,3,0.0,42.0,0.0,12.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2737,60.0,19800.0,5,7,1935.0,1990.0,0.0,1,2,3,3,6.0,0.0,1411.0,1836.0,1836.0,1836.0,3672.0,0.0,3.0,1.0,5.0,3,2.0,836.0,3,684.0,80.0,32.0,12.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2738,78.0,11679.0,4,4,1962.0,1962.0,96.0,1,2,3,3,1.0,1164.0,0.0,1776.0,1560.0,0.0,1560.0,0.0,2.0,0.0,3.0,2,1.0,528.0,3,453.0,253.0,144.0,5.0,2006.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2739,80.0,12048.0,4,5,1952.0,2002.0,232.0,1,2,0,0,5.0,0.0,0.0,0.0,1488.0,0.0,1488.0,0.0,1.0,0.0,3.0,2,1.0,569.0,3,0.0,189.0,36.0,4.0,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2740,70.0,10519.0,4,7,1955.0,1999.0,164.0,1,2,3,3,7.0,0.0,1057.0,1057.0,1057.0,0.0,1057.0,0.0,1.0,0.0,3.0,3,0.0,288.0,3,0.0,0.0,0.0,3.0,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2741,75.0,9525.0,5,3,1954.0,1972.0,0.0,1,2,3,2,6.0,0.0,550.0,994.0,1216.0,639.0,1855.0,0.0,2.0,0.0,4.0,2,0.0,325.0,3,182.0,0.0,0.0,10.0,2006.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2742,75.0,9525.0,5,4,1953.0,1953.0,0.0,1,2,3,3,4.0,0.0,532.0,1000.0,1068.0,541.0,1609.0,0.0,1.0,1.0,5.0,2,0.0,305.0,2,0.0,0.0,0.0,7.0,2006.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2743,57.0,6420.0,4,6,1952.0,1952.0,0.0,1,2,5,4,4.0,551.0,219.0,980.0,1148.0,0.0,1148.0,0.0,1.0,0.0,2.0,2,0.0,308.0,3,0.0,0.0,0.0,9.0,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2744,77.0,8335.0,4,4,1954.0,1954.0,0.0,1,2,0,0,5.0,0.0,0.0,0.0,1124.0,0.0,1124.0,0.0,1.0,0.0,3.0,2,1.0,0.0,0,0.0,36.0,190.0,4.0,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2745,50.0,7585.0,4,2,1948.0,1950.0,0.0,1,2,2,2,7.0,0.0,810.0,810.0,1002.0,454.0,1456.0,1.0,1.0,0.0,4.0,2,1.0,280.0,3,0.0,0.0,0.0,8.0,2006.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2746,0.0,11200.0,5,4,1985.0,1985.0,85.0,2,2,4,3,3.0,0.0,40.0,1298.0,1298.0,0.0,1298.0,1.0,2.0,0.0,3.0,3,1.0,403.0,3,165.0,26.0,0.0,5.0,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2747,88.0,12128.0,5,3,1989.0,1989.0,232.0,2,2,4,3,1.0,0.0,319.0,868.0,1313.0,1246.0,2559.0,0.0,2.0,1.0,4.0,4,1.0,506.0,3,0.0,245.0,0.0,11.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2748,80.0,9554.0,7,4,1993.0,1994.0,125.0,2,2,4,3,3.0,0.0,397.0,777.0,1065.0,846.0,1911.0,0.0,2.0,1.0,3.0,3,1.0,471.0,3,182.0,81.0,0.0,9.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2749,73.0,9069.0,5,7,1993.0,1993.0,0.0,2,3,4,3,4.0,1083.0,0.0,1344.0,1440.0,0.0,1440.0,2.0,2.0,0.0,2.0,3,0.0,920.0,3,288.0,0.0,0.0,4.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2750,133.0,11003.0,6,4,2005.0,2006.0,0.0,2,2,4,3,7.0,0.0,1308.0,1308.0,1308.0,568.0,1876.0,0.0,2.0,1.0,3.0,3,0.0,848.0,3,0.0,40.0,0.0,7.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2751,64.0,7488.0,6,4,2005.0,2005.0,0.0,2,2,4,3,3.0,0.0,815.0,1208.0,1208.0,0.0,1208.0,0.0,2.0,0.0,2.0,3,0.0,632.0,3,105.0,58.0,0.0,2.0,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2752,64.0,7406.0,6,4,2006.0,2006.0,84.0,2,2,4,3,3.0,0.0,515.0,1199.0,1220.0,0.0,1220.0,1.0,2.0,0.0,2.0,3,0.0,632.0,3,105.0,54.0,0.0,7.0,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2753,64.0,6762.0,6,4,2006.0,2006.0,0.0,2,2,4,4,7.0,0.0,1286.0,1286.0,1294.0,0.0,1294.0,0.0,2.0,0.0,2.0,3,1.0,662.0,3,168.0,55.0,0.0,7.0,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2754,86.0,11210.0,6,4,2005.0,2006.0,240.0,2,2,4,3,3.0,0.0,1594.0,1614.0,1614.0,0.0,1614.0,0.0,2.0,0.0,3.0,3,0.0,865.0,3,144.0,59.0,0.0,7.0,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
